"","avg_2018","avg_2019","bar_name","municipal","avg_2018_percent","avg_2019_percent"
"1384",12.8,5.5,"Bus Medford St @ Sycamore St","Somerville",0,0
"1385",13.1,7.3,"Bus Medford St @ Central St","Somerville",0,0
"1386",7.1,4.4,"Bus Medford St @ Bartlett St","Somerville",0,0
"1387",18.8,20.8,"Bus Medford St @ Broadway - Magoun Sq","Somerville",0,0
"1388",13.4,6.7,"Bus College Ave @ Warner St","Somerville",0,0
"1389",22.1,14.2,"Bus College Ave @ Dearborn Rd","Somerville",0,0
"1390",26,18,"Bus College Ave @ Boston Ave","Medford",0,0
"1391",4.8,13.2,"Bus Boston Ave @ Tufts Garage","Medford",0,0
"1392",37.4,40.4,"Bus Boston Ave @ Winthrop St","Medford",0,0
"1393",5.8,5.3,"Bus Boston Ave @ Piggott Rd","Medford",0,0
"1394",28.1,22.3,"Bus Boston Ave @ North St","Medford",0,0
"1395",14.9,17.7,"Bus 196 Boston Ave opp Stoughton St","Medford",0,0
"1396",8,8.7,"Bus Boston Ave @ Mystic Valley Pkwy","Somerville",0,0
"1397",6.5,10.7,"Bus Boston Ave @ Arlington St","Medford",0,0
"1398",4.1,3.8,"Bus Boston Ave @ Holton St","Medford",0,0
"1399",20.8,12.3,"Bus Boston Ave @ Harvard Ave","Medford",0,0
"1400",18.2,13.2,"Bus Boston Ave @ High St","Medford",0,0
"1401",3,1.3,"Bus High St @ Pitcher Ave","Medford",0,0
"1402",1,0.9,"Bus High St @ Mystic Valley Pkwy","Medford",0,0
"1403",1.4,0.3,"Bus Medford St @ Hayes St","Arlington",0,0
"1404",0.1,0.1,"Bus Medford St @ Webcowet Rd","Arlington",0,0
"1405",0.3,0,"Bus Medford St opp Warren St","Arlington",0,0
"1406",155.2,153.1,"Bus Rindge Ave @ Russell Field","Cambridge",0,0
"1407",47.9,46.7,"Bus Rindge Ave opp Clifton St","Cambridge",0,0
"1408",35.4,28.3,"Bus Rindge Ave opp Clay St","Cambridge",0,0
"1409",46.3,45.5,"Bus Rindge Ave @ Middlesex St","Cambridge",0,0
"1410",13.1,15.1,"Bus Rindge Ave @ Pemberton St","Cambridge",0,0
"1411",133,144.5,"Bus Somerville Ave @ Massachusetts Ave","Cambridge",0,0
"1412",3.8,3.3,"Bus Somerville Ave opp Beacon Terr","Somerville",0,0
"1413",6.1,6.4,"Bus Somerville Ave opp Elm St","Somerville",0,0
"1414",26.4,27.9,"Bus Park St @ Beacon St","Somerville",0,0
"1415",33.1,36.9,"Bus Beacon St @ Washington St","Somerville",0,0
"1416",30.5,26,"Bus Beacon St @ Smith Ave","Somerville",0,0
"1417",28.4,24.5,"Bus Beacon St @ Cooney St","Somerville",0,0
"1418",17.1,42.1,"Bus Beacon St opp Concord Ave","Somerville",0,0
"1419",117.1,116.8,"Bus Hampshire St @ Inman St","Cambridge",0,0
"1420",12.8,15.8,"Bus Prospect St @ St Mary Rd","Cambridge",0,0
"1421",6.9,6.9,"Bus Prospect St @ Broadway","Cambridge",0,0
"1422",17.5,14.7,"Bus Prospect St @ Harvard St","Cambridge",0,0
"1423",29.6,27,"Bus Prospect St @ Bishop Allen Dr","Cambridge",0,0
"1424",124.9,306.5,"Bus Western Ave @ Green St","Cambridge",0,0
"1425",142,145,"Bus Prospect St @ Bishop Allen Dr","Cambridge",0,0
"1426",70.1,73.7,"Bus Prospect St @ Harvard St","Cambridge",0,0
"1427",70.6,56.7,"Bus Prospect St @ Broadway","Cambridge",0,0
"1428",15,16.7,"Bus Prospect St @ Gardner Rd","Cambridge",0,0
"1429",185.5,134.8,"Bus Hampshire St @ Cambridge St","Cambridge",0,0
"1430",41.2,55.5,"Bus 45 Beacon St","Somerville",0,0
"1431",7.6,8.4,"Bus Beacon St @ Calvin St","Somerville",0,0
"1432",20.9,20.3,"Bus Beacon St @ Washington St","Somerville",0,0
"1433",8.4,7.8,"Bus Beacon St @ Park St","Somerville",0,0
"1434",0.9,0.4,"Bus Somerville Ave @ Mossland St","Somerville",0,0
"1435",11,17.1,"Bus Somerville Ave @ White St (Porter Sq)","Cambridge",0,0
"1436",8,4.1,"Bus Rindge Ave @ Massachusetts Ave","Cambridge",0,0
"1437",2.2,1.6,"Bus Rindge Ave @ Reed St","Cambridge",0,0
"1438",0.6,0.8,"Bus Rindge Ave @ Clifton St","Cambridge",0,0
"1439",48.8,33.9,"Bus Wadsworth Rd @ Dow Ave","Arlington",0,0
"1440",6,3.4,"Bus Wadsworth Rd @ Homer Rd","Arlington",0,0
"1441",4.8,8,"Bus Appleton St @ Lublin St","Arlington",0,0
"1442",20.9,19.1,"Bus Appleton St @ Homer Rd","Arlington",0,0
"1443",20.6,21.8,"Bus Appleton St @ Kipling Rd","Arlington",0,0
"1444",27.2,34.4,"Bus Appleton St opp Ely Rd","Arlington",0,0
"1445",11.8,11.9,"Bus Wachusett Ave @ Dow Ave","Arlington",0,0
"1446",19.2,22.7,"Bus Wachusett Ave @ Florence Ave","Arlington",0,0
"1447",13.9,19.8,"Bus Wachusett Ave @ Oakland Ave","Arlington",0,0
"1448",12.4,13.4,"Bus Wachusett Ave @ Hillside Ave","Arlington",0,0
"1449",28.2,29.4,"Bus Lake St @ Pleasant St","Belmont",0,0
"1450",23.8,29,"Bus Lake St @ Albert Ave","Belmont",0,0
"1451",21.5,23.8,"Bus Lake St @ Rt 2 East on Ramp","Belmont",0,0
"1452",8,6.9,"Bus West Service Rd @ Lake St","Arlington",0,0
"1453",0,0,"Bus Wachusett Ave @ Hillside Ave","Arlington",0,0
"1454",0,0,"Bus Wachusett Ave @ Prospect Ave","Arlington",0,0
"1455",0.2,0,"Bus Wachusett Ave @ Florence Ave","Arlington",0,0
"1456",0,0,"Bus Wachusett Ave @ Appleton St","Arlington",0,0
"1457",1,0.1,"Bus Appleton St @ Ely Rd","Arlington",0,0
"1458",0.7,1.1,"Bus Appleton St @ Wollaston Ave","Arlington",0,0
"1459",0,0,"Bus Appleton St @ Ortona St","Arlington",0,0
"1460",0.2,0,"Bus Appleton St @ Udine St","Arlington",0,0
"1461",0.1,2.2,"Bus Appleton St @ Lublin St","Arlington",0,0
"1462",0.5,0.2,"Bus Service Road West @ Watertown St","Lexington",0,0
"1463",3.4,2,"Bus East Service Rd @ Golden Ave","Arlington",0,0
"1464",10.6,8.5,"Bus East Service Rd @ Standish Rd","Arlington",0,0
"1465",67.4,99.2,"Bus Somerville Ave @ Union Square","Somerville",0,0
"1466",27,41.7,"Bus 25 Webster Ave @ Newton St","Somerville",0,0
"1467",6.1,7.2,"Bus Webster Ave @ Norfolk St","Somerville",0,0
"1468",8.8,12.6,"Bus Windsor St @ Lincoln St","Cambridge",0,0
"1469",9.8,10.4,"Bus Windsor St @ Hampshire St","Cambridge",0,0
"1470",63.5,85.6,"Bus Hampshire St @ Portland St","Cambridge",0,0
"1471",118.9,102.6,"Bus Hampshire St @ Cardinal Medeiros Ave","Cambridge",0,0
"1472",5.3,1.7,"Bus Hampshire St @ Union St","Cambridge",0,0
"1473",21.3,25.1,"Bus Columbia St @ Cambridge St","Cambridge",0,0
"1474",1.3,0.3,"Bus Webster Ave @ Prospect St","Somerville",0,0
"1475",16.5,34.4,"Bus Prospect St @ Bennett Ct","Somerville",0,0
"1476",60.7,52.3,"Bus Washington St @ Dane St","Somerville",0,0
"1477",85.8,89,"Bus Washington St @ Beacon St","Somerville",0,0
"1478",21.8,29.2,"Bus Kirkland St opp Trowbridge St","Cambridge",0,0
"1479",63.7,70.2,"Bus Kirkland St @ Kirkland Place","Cambridge",0,0
"1480",369.6,382.7,"Bus JFK St @ Eliot St","Cambridge",0,0
"1481",82.9,107.8,"Bus N Harvard St @ Gate 2 Harvard Stadium","Boston",0,0
"1482",213.2,258.1,"Bus N Harvard St @ S Campus Dr","Boston",0,0
"1483",192.5,208.7,"Bus N Harvard St @ Franklin St","Boston",0,0
"1484",60,74.2,"Bus N Harvard St @ Coolidge Rd","Boston",0,0
"1485",85.8,89,"Bus N Harvard St @ Hooker St","Boston",0,0
"1486",103,123.6,"Bus N Harvard St @ Empire St","Boston",0,0
"1487",82.3,90.3,"Bus N Harvard St @ Oxford St","Boston",0,0
"1488",55.6,74.4,"Bus N Harvard St @ Kingsley St","Boston",0,0
"1489",248.9,242.6,"Bus N Harvard St @ Western Ave","Boston",0,0
"1490",87,85,"Bus N Harvard St opp Harvard Stadium Gate 2","Boston",0,0
"1491",67.6,62.2,"Bus 16 Eliot St","Cambridge",0,0
"1492",82.9,94.9,"Bus Quincy St @ Kirkland St","Cambridge",0,0
"1493",11,13.2,"Bus Kirkland St @ Sumner Rd","Cambridge",0,0
"1494",15.1,19.4,"Bus Kirkland St @ Trowbridge St","Cambridge",0,0
"1495",49.3,55.3,"Bus Washington St @ Beacon St","Somerville",0,0
"1496",46.2,55.1,"Bus Washington St @ Calvin St","Somerville",0,0
"1497",37.1,46.3,"Bus 51 Bow St","Somerville",0,0
"1498",203.2,199.3,"Bus Broadway @ Garrison Ave","Somerville",0,0
"1499",128.9,111.7,"Bus Broadway @ Weston Ave","Somerville",0,0
"1500",121.5,163.8,"Bus Broadway @ Holland St - Teele Sq","Somerville",0,0
"1501",65.5,58.4,"Bus Holland St @ Cameron Ave","Somerville",0,0
"1502",14.3,19.9,"Bus Holland St @ Jay St","Somerville",0,0
"1503",503.9,524.9,"Bus Holland St @ Dover St","Somerville",0.1,0.1
"1504",338.5,513.1,"Bus Elm St @ Chester St","Somerville",0,0.1
"1505",16.3,23,"Bus Elm St @ Russell St","Somerville",0,0
"1506",13.7,13.8,"Bus Elm St @ Beech St","Somerville",0,0
"1507",130.4,139.5,"Bus Elm St @ Porter Sq Shopping Ctr","Somerville",0,0
"1508",14.2,8.6,"Bus Elm St @ Mossland St","Somerville",0,0
"1509",13.4,12.7,"Bus Elm St opp Porter St","Somerville",0,0
"1510",61.7,46.7,"Bus Somerville Ave @ Sacramento St","Somerville",0,0
"1511",38.6,34.9,"Bus 594 Somerville Ave","Somerville",0,0
"1512",155.9,131,"Bus Somerville Ave opp Central St","Somerville",0,0
"1513",24.9,31.6,"Bus Somerville Ave opp Loring St","Somerville",0,0
"1514",76.1,75.2,"Bus Somerville Ave opp School St","Somerville",0,0
"1515",41.2,51,"Bus Somerville Ave @ Carlton St","Somerville",0,0
"1516",275.9,88.8,"Bus Somerville Ave opp Stone Ave","Somerville",0,0
"1517",17.8,12.5,"Bus Somerville Ave @ Linden St","Somerville",0,0
"1518",17.9,7.7,"Bus Somerville Ave opp Mansfield St","Somerville",0,0
"1519",55.9,81.5,"Bus McGrath Hwy @ Medford St","Somerville",0,0
"1520",44.3,40.2,"Bus McGrath Hwy @ Twin City Plaza","Cambridge",0,0
"1521",146.7,152.9,"Bus McGrath Hwy opp Twin City Plaza","Cambridge",0,0
"1522",76.3,62.1,"Bus McGrath Hwy @ Poplar St","Somerville",0,0
"1523",13.2,20.1,"Bus Washington St @ Washington Terr","Somerville",0,0
"1524",345.6,303.2,"Bus Somerville Ave @ Stone Ave","Somerville",0,0
"1525",125.5,132.7,"Bus Washington St @ Webster Ave","Somerville",0,0
"1526",28,25.1,"Bus Washington St opp Parker St","Somerville",0,0
"1527",24.5,34.3,"Bus Somerville Ave @ Loring St","Somerville",0,0
"1528",150.7,164.7,"Bus Somerville Ave @ Central St","Somerville",0,0
"1529",72.6,54.3,"Bus Somerville Ave @ Spring St","Somerville",0,0
"1530",48.5,28,"Bus Somerville Ave @ Lowell St","Somerville",0,0
"1531",8.7,10.3,"Bus Elm St @ Porter St","Somerville",0,0
"1532",4.3,4.3,"Bus Elm St @ Cedar St","Somerville",0,0
"1533",47.6,46.5,"Bus Elm St @ Hancock St","Somerville",0,0
"1534",8.9,7.9,"Bus Elm St @ Saint James Ave","Somerville",0,0
"1535",7.7,10.5,"Bus Elm St @ Cutter Ave","Somerville",0,0
"1536",82.1,88.9,"Bus Grove St @ Highland Ave","Somerville",0,0
"1537",11.2,11.6,"Bus Holland St @ Simpson Ave","Somerville",0,0
"1538",12.3,11.6,"Bus Holland St opp Cameron Ave","Somerville",0,0
"1539",16.1,13.1,"Bus Broadway @ Curtis St","Somerville",0,0
"1540",3.1,3.3,"Bus Broadway @ Dickson St","Somerville",0,0
"1541",5.1,5.6,"Bus Broadway @ North St","Somerville",0,0
"1542",814.8,758.2,"Bus Clarendon Hill Busway","Somerville",0.1,0.1
"1543",105.9,126.7,"Bus McGrath Hwy @ Alston St","Somerville",0,0
"1544",31.3,38.1,"Bus Highland Ave @ Medford St","Somerville",0,0
"1545",115.4,121.6,"Bus Highland Ave @ Walnut St","Somerville",0,0
"1546",34.9,22.1,"Bus 75 Highland Ave opp Putnam St","Somerville",0,0
"1547",204.9,220.8,"Bus Highland Ave @ School St","Somerville",0,0
"1548",47,42.4,"Bus 125 Highland Ave","Somerville",0,0
"1549",133.6,129.8,"Bus Highland Ave @ Central St","Somerville",0,0
"1550",28.3,34.6,"Bus Highland Ave @ Benton Rd","Somerville",0,0
"1551",85.2,83.6,"Bus Highland Ave @ Lowell St","Somerville",0,0
"1552",48.6,43.5,"Bus 235 Highland Ave","Somerville",0,0
"1553",27.4,19.3,"Bus 263 Highland Ave","Somerville",0,0
"1554",29.1,61.2,"Bus Highland Ave @ Cedar St","Somerville",0,0
"1555",8.8,14.4,"Bus Highland Ave @ Cherry St","Somerville",0,0
"1556",5.7,8.9,"Bus Highland Ave @ Willow Ave","Somerville",0,0
"1557",37.2,57.3,"Bus Highland Ave @ Cutter Ave","Somerville",0,0
"1558",38.4,68.1,"Bus Highland Ave @ Willow Ave","Somerville",0,0
"1559",38.8,87.5,"Bus Highland Ave @ Cherry St","Somerville",0,0
"1560",46.9,58.4,"Bus Highland Ave @ Cedar St","Somerville",0,0
"1561",18,22.8,"Bus Highland Ave @ Conwell St","Somerville",0,0
"1562",72,61.6,"Bus Highland Ave @ Tower St","Somerville",0,0
"1563",55.7,44.9,"Bus Highland Ave @ Lowell St","Somerville",0,0
"1564",31.4,34.4,"Bus Highland Ave @ Benton Rd","Somerville",0,0
"1565",101.5,110.4,"Bus Highland Ave @ Central St","Somerville",0,0
"1566",29.3,37.6,"Bus Highland Ave @ Trull Ln","Somerville",0,0
"1567",83.9,111.7,"Bus Highland Ave @ School St","Somerville",0,0
"1568",57.9,60.9,"Bus Highland Ave @ Vinal Ave","Somerville",0,0
"1569",99,107.9,"Bus Highland Ave @ Walnut St","Somerville",0,0
"1570",33.9,44.6,"Bus Medford St @ Highland Ave","Somerville",0,0
"1571",19.6,60.2,"Bus 422 McGrath Hwy","Somerville",0,0
"1572",95.4,78.6,"Bus Medford St @ Washington St","Somerville",0,0
"1573",23.5,0,"Bus Broadway opp Packard Ave","Somerville",0,0
"1574",7.7,0,"Bus Broadway @ Simpson Ave","Somerville",0,0
"1575",2.1,0,"Bus Broadway @ Billingham St","Somerville",0,0
"1576",117.6,0,"Bus Broadway opp Warner St - Powder House Sq","Somerville",0,0
"1577",19,0,"Bus Broadway @ Bay State Ave","Somerville",0,0
"1578",95.9,0,"Bus Broadway @ Josephine Ave - Ball Sq","Somerville",0,0
"1579",94.2,47.9,"Bus Broadway @ Cedar St","Somerville",0,0
"1580",64.9,37.7,"Bus Broadway @ Hinckley St - Magoun Sq","Somerville",0,0
"1581",90.7,108.5,"Bus Broadway @ Medford St - Magoun Sq","Somerville",0,0
"1582",38.5,47.2,"Bus Broadway @ Bartlett St","Somerville",0,0
"1583",54.2,52.2,"Bus Broadway opp Main St","Somerville",0,0
"1584",196.2,199.8,"Bus Broadway @ Thurston St","Somerville",0,0
"1585",162.2,344.1,"Bus Broadway @ Marshall St","Somerville",0,0
"1586",120.7,160.2,"Bus Broadway @ Montgomery Ave","Somerville",0,0
"1587",112.6,90.7,"Bus Broadway @ Cross St","Somerville",0,0
"1588",87.9,92.7,"Bus Broadway @ Glen St","Somerville",0,0
"1589",17.2,16.9,"Bus Broadway @ Lincoln St","Somerville",0,0
"1590",9.4,6.8,"Bus Broadway @ Mt Vernon St","Somerville",0,0
"1591",5.8,5.9,"Bus Broadway @ Belknap St","Somerville",0,0
"1592",74.1,81.2,"Bus Broadway @ Austin St","Somerville",0,0
"1593",65.6,61.1,"Bus Broadway @ Illinois Ave","Somerville",0,0
"1594",81,69.9,"Bus Broadway @ Cross St","Somerville",0,0
"1595",46.4,64,"Bus Broadway @ Fellsway W","Somerville",0,0
"1596",117.6,186.8,"Bus Broadway @ Temple St","Somerville",0,0
"1597",53.6,40.2,"Bus Broadway @ Winter Hill Plaza","Somerville",0,0
"1598",98.9,140.8,"Bus Broadway @ Main St","Somerville",0,0
"1599",25.4,48.4,"Bus Broadway opp Glenwood Rd","Somerville",0,0
"1600",68.5,101.6,"Bus Broadway @ Medford St - Magoun Sq","Somerville",0,0
"1601",29,28.9,"Bus Broadway @ William St","Somerville",0,0
"1602",48.1,63.2,"Bus Broadway @ Alfred St","Somerville",0,0
"1603",30.6,0,"Bus Broadway @ Boston Ave - Ball Sq","Somerville",0,0
"1604",5.6,0,"Bus Broadway @ Pearson Rd","Somerville",0,0
"1605",22.5,0,"Bus Broadway @ Warner St - Powder House Sq","Somerville",0,0
"1606",0.8,0,"Bus Broadway @ Walker St","Somerville",0,0
"1607",0.9,0,"Bus Broadway @ Leonard St","Somerville",0,0
"1608",0,0,"Bus Broadway @ Mason St","Somerville",0,0
"1609",0.3,0,"Bus Broadway @ Packard Ave","Somerville",0,0
"1610",16.8,15.7,"Bus Cross St @ Pearl St","Somerville",0,0
"1611",3,3.7,"Bus Cross St @ Ellsworth St","Somerville",0,0
"1612",10.1,8.8,"Bus Cross St @ Broadway","Somerville",0,0
"1613",11.7,16.5,"Bus Cross St @ Broadway","Somerville",0,0
"1614",6.9,7.9,"Bus Cross St @ Otis St","Somerville",0,0
"1615",16.1,19.7,"Bus Cross St @ Pearl St","Somerville",0,0
"1616",1.4,4,"Bus Cross St @ Flint St","Somerville",0,0
"1617",10,15.6,"Bus Cross St @ Auburn Ave","Somerville",0,0
"1618",615.1,590.5,"Bus Green St @ Pearl St","Cambridge",0.1,0.1
"1619",38.5,18.3,"Bus Cambridge St @ Brighton St","Boston",0,0
"1620",28.7,29.7,"Bus Washington St @ Mt Vernon St","Somerville",0,0
"1621",39.4,12.9,"Bus Washington St @ Tufts St","Somerville",0,0
"1622",175.4,0,"Bus Washington St @ McGrath Hwy","Somerville",0,0
"1623",31.4,165.6,"Bus Washington St @ Boston St","Somerville",0,0
"1624",43.3,107.5,"Bus Washington St @ Merriam St","Somerville",0,0
"1625",101.1,92.6,"Bus Washington St @ Medford St","Somerville",0,0
"1626",23.6,20.1,"Bus Washington St @ New Washington St","Somerville",0,0
"1627",20.1,15.4,"Bus Washington St @ Inner Belt Rd","Somerville",0,0
"1628",52.8,66.7,"Bus Washington St opp Myrtle St","Somerville",0,0
"1629",0.8,1.2,"Bus Cambridge St @ Carter St","Boston",0,0
"1630",23.4,29.7,"Bus West St @ Gwinnett St","Boston",0,0
"1631",7.5,5.9,"Bus 243 West St opp Myopia Rd","Boston",0,0
"1632",10.9,9.4,"Bus West St @ Deforest St","Boston",0,0
"1633",5.3,5.7,"Bus 347 West St","Boston",0,0
"1634",6.2,6.5,"Bus 403 West St","Boston",0,0
"1635",24,20.6,"Bus Poplar St @ Deforest St","Boston",0,0
"1636",2.3,2.6,"Bus 544 Poplar St","Boston",0,0
"1637",39.4,41.7,"Bus Poplar St @ Beech St","Boston",0,0
"1638",25.1,24.8,"Bus Poplar St opp Cornell St","Boston",0,0
"1639",26.4,26.2,"Bus Poplar St @ Metropolitan Ave","Boston",0,0
"1640",19.1,13.8,"Bus Metropolitan Ave @ Hilburn St","Boston",0,0
"1641",14.6,15.9,"Bus 154 Metropolitan Ave opp Malverna Rd","Boston",0,0
"1642",10.8,12.7,"Bus Metropolitan Ave @ Kittredge St","Boston",0,0
"1643",3,2.2,"Bus Metropolitan Ave @ Kittredge St","Boston",0,0
"1644",2.1,0.4,"Bus Metropolitan Ave @ Malverna Rd","Boston",0,0
"1645",0.5,0.6,"Bus Metropolitan Ave @ Highfield Rd","Boston",0,0
"1646",1.2,0.8,"Bus Poplar St @ Metropolitan Ave","Boston",0,0
"1647",2.6,3.3,"Bus Poplar St @ Cornell St","Boston",0,0
"1648",6.1,6.7,"Bus Poplar St @ Beech St","Boston",0,0
"1649",0.1,0.2,"Bus 529 Poplar St","Boston",0,0
"1650",4.3,1.4,"Bus 575 Poplar St opp Deforest St","Boston",0,0
"1651",0.3,0.5,"Bus Poplar St @ West St - George Wright GC","Boston",0,0
"1652",1.3,1.5,"Bus 338 West St","Boston",0,0
"1653",2.2,2.3,"Bus West St opp Deforest St","Boston",0,0
"1654",0.5,0.2,"Bus West St @ Myopia Rd","Boston",0,0
"1655",0.9,0.3,"Bus West St @ Summer St","Boston",0,0
"1656",46.7,38.4,"Bus Opp 1344 Hyde Park Ave - Blake Estates","Boston",0,0
"1657",149.8,120.3,"Bus Hyde Park Ave @ Pingree St","Boston",0,0
"1658",8.4,8.7,"Bus Main St @ Bunker Hill St","Boston",0,0
"1659",40.4,41.9,"Bus Main St @ Baldwin St","Boston",0,0
"1660",45.4,51,"Bus Main St @ Middlesex St","Boston",0,0
"1661",62.1,93.3,"Bus Main St @ Dunstable St","Boston",0,0
"1662",68.8,69.3,"Bus Main St @ W School St","Boston",0,0
"1663",33.7,40.5,"Bus Main St @ Harvard St","Boston",0,0
"1664",37.2,42.9,"Bus N Washington St @ Medford St","Boston",0,0
"1665",196.3,238.3,"Bus N Washington St @ Cooper St","Boston",0,0
"1666",33.1,33.1,"Bus Warren St @ Winthrop St","Boston",0,0
"1667",13.8,12,"Bus Warren St @ Church St","Boston",0,0
"1668",25,16.1,"Bus Main St @ School St","Boston",0,0
"1669",15.3,24.9,"Bus Main St @ Walker St","Boston",0,0
"1670",14.7,15.2,"Bus Main St @ Oak St","Boston",0,0
"1671",7.4,3,"Bus Main St @ Baldwin St","Boston",0,0
"1672",16.8,12.2,"Bus 529 Main St","Boston",0,0
"1673",15.5,18.3,"Bus Bunker Hill St @ Main St","Boston",0,0
"1674",33.8,26.5,"Bus Bunker Hill St @ Baldwin St","Boston",0,0
"1675",19.5,22.8,"Bus Bunker Hill St @ Auburn St","Boston",0,0
"1676",34.4,33.1,"Bus Bunker Hill St @ Clarken Ct","Boston",0,0
"1677",92.4,103.2,"Bus Bunker Hill St @ Sullivan St","Boston",0,0
"1678",153,175.4,"Bus Bunker Hill St @ Green St","Boston",0,0
"1679",335.7,321.9,"Bus Bunker Hill St @ Concord St","Boston",0,0
"1680",230.3,185.1,"Bus Bunker Hill St @ Ferrin St","Boston",0,0
"1681",234.9,223.8,"Bus Bunker Hill St @ Vine St","Boston",0,0
"1682",34,42.4,"Bus Bunker Hill St @ Lowney Way","Boston",0,0
"1683",26.7,25.1,"Bus Adams St @ Lowney Way","Boston",0,0
"1684",45.9,40.5,"Bus Park St @ Warren St","Boston",0,0
"1685",238.4,226.1,"Bus Vine St @ Moulton St","Boston",0,0
"1686",175.1,151.2,"Bus 121 Bunker Hill St opp Lexington St","Boston",0,0
"1687",240.5,204,"Bus Bunker Hill St @ Polk St","Boston",0,0
"1688",36.5,34,"Bus Bunker Hill St @ Pearl St","Boston",0,0
"1689",18.6,13,"Bus Bunker Hill St @ Sackville St","Boston",0,0
"1690",5.4,8,"Bus Bunker Hill St @ N Mead St","Boston",0,0
"1691",2.8,2.1,"Bus Bunker Hill St @ St Martin St","Boston",0,0
"1692",4,3.5,"Bus Bunker Hill St @ Medford St","Boston",0,0
"1693",9,0,"Bus Mystic Ave @ Union St","Somerville",0,0
"1694",10.8,10.9,"Bus Mystic Ave @ Temple Rd","Somerville",0,0
"1695",7.9,16.6,"Bus Mystic Ave @ Shore Dr","Somerville",0,0
"1696",3.4,4.4,"Bus Mystic Ave @ Fulbright St","Medford",0,0
"1697",3.6,2.8,"Bus Mystic Ave opp Harvard St","Medford",0,0
"1698",2.6,0.8,"Bus Mystic Ave opp Billings Ave","Medford",0,0
"1699",0,1,"Bus Mystic Ave @ Reardon Rd","Medford",0,0
"1700",0.5,0.8,"Bus Mystic Ave @ James St","Medford",0,0
"1701",13.9,15.7,"Bus Mystic Ave @ Columbia Rd","Medford",0,0
"1702",10.3,9.4,"Bus Mystic Ave opp Reardon Rd","Medford",0,0
"1703",11.4,10.7,"Bus Mystic Ave @ Whyte St","Medford",0,0
"1704",15.3,20,"Bus Mystic Ave @ Billings Ave","Medford",0,0
"1705",14.2,9.2,"Bus Mystic Ave @ Golden Ave","Medford",0,0
"1706",50.8,44.7,"Bus Mystic Ave @ Bonner Ave","Medford",0,0
"1707",9.3,13.1,"Bus Opp 326 Mystic Ave","Medford",0,0
"1708",19.4,12,"Bus Mystic Ave opp Fulbright St","Medford",0,0
"1709",12.1,17.7,"Bus Mystic Ave @ Moreland St","Somerville",0,0
"1710",22.8,22.8,"Bus Mystic Ave @ Mystic Apartments","Somerville",0,0
"1711",71.3,76.8,"Bus Mystic Ave opp Shore Dr","Somerville",0,0
"1712",51.6,51.4,"Bus Mystic Ave @ Temple Rd","Somerville",0,0
"1713",29.8,24.8,"Bus Mystic Ave @ Wheatland St","Somerville",0,0
"1714",14.6,8.8,"Bus Mystic Ave @ Garfield Ave","Somerville",0,0
"1715",24,24.5,"Bus Columbia Rd @ Wolcott St","Boston",0,0
"1716",14,17,"Bus Boston St @ Ellery St","Boston",0,0
"1717",6.9,4.9,"Bus Boston St opp Washburn St","Boston",0,0
"1718",18.6,31.5,"Bus Boston St @ W Howell St","Boston",0,0
"1719",8.7,8.6,"Bus Boston St opp Harvest St","Boston",0,0
"1720",40.1,37.6,"Bus Boston St opp Mayhew St","Boston",0,0
"1721",354.5,337,"Bus Columbia Rd @ Dudley St","Boston",0,0
"1722",114.3,113.7,"Bus Columbia Rd @ Bird St","Boston",0,0
"1723",73.3,80.1,"Bus Columbia Rd @ Glendale St","Boston",0,0
"1724",140.9,134.8,"Bus Columbia Rd @ Quincy St","Boston",0,0
"1725",102.1,90.3,"Bus Columbia Rd @ Hamilton St","Boston",0,0
"1726",94.4,107,"Bus Columbia Rd opp Wyola Pl","Boston",0,0
"1727",56.6,72.7,"Bus Columbia Rd @ Devon St","Boston",0,0
"1728",114.3,130.3,"Bus Columbia Rd @ Geneva Ave","Boston",0,0
"1729",172.8,196.6,"Bus Columbia Rd @ Washington St","Boston",0,0
"1730",33.2,39.2,"Bus Columbia Rd @ Seaver St","Boston",0,0
"1731",14.9,8.8,"Bus Glen Ln @ Blue Hill Ave - Franklin Park Zoo","Boston",0,0
"1732",223.9,239.6,"Bus Old Rd @ Ellington St","Boston",0,0
"1733",28,31.4,"Bus Columbia Rd @ Seaver St","Boston",0,0
"1734",225.5,250.2,"Bus Columbia Rd @ Washington St","Boston",0,0
"1735",95.6,104,"Bus 185 Columbia Rd","Boston",0,0
"1736",64.9,61.3,"Bus Columbia Rd @ Devon St","Boston",0,0
"1737",69.1,83.8,"Bus Columbia Rd @ Intervale St","Boston",0,0
"1738",44.8,50.7,"Bus Columbia Rd @ Hamilton St","Boston",0,0
"1739",110,127,"Bus Columbia Rd @ Quincy St","Boston",0,0
"1740",61.6,55.3,"Bus Columbia Rd @ Glendale St","Boston",0,0
"1741",279.1,224.9,"Bus Columbia Rd @ Stoughton St","Boston",0,0
"1742",107.5,106.1,"Bus Columbia Rd @ Annabel St","Boston",0,0
"1743",57.7,58.4,"Bus Columbia Rd @ Massachusetts Ave","Boston",0,0
"1744",30.3,25.6,"Bus Mystic Ave @ I-93 Underpass","Somerville",0,0
"1745",26.5,34.4,"Bus Boston St @ Mayhew St","Boston",0,0
